X,Y,OBJECTID,FOLIO,PHASE,TASK_NAME,HNUM,PRE_DIR,ST_NAME,ST_TYPE,PERMITTYPE,PERMITNO,FILENO,LAT,LON,POINT_X,POINT_Y,CLASSIFCTN
-80.148998084880901,25.947224372033748,398,3022030200050,02,PRECISION CHEVRON INC.,2590,NE,186,ST,UT,457,4777,25.94722,-80.149,935810.4809,587416.011,CONTAMINATED
-80.206622284868587,25.846911771968081,399,0131120160380,05,MIKE'S STANDARD ENT. #47644,570,NW,79,ST,UT,459,7188,25.84691,-80.20662,917094.665,550836.2853,CONTAMINATED
-80.170490469394608,25.944837865118245,400,3022050170080,01,SKYLAKE STANDARD,1500,NE,MIAMI GARDENS,DR,UT,464,3872,25.94483,-80.17049,928753.1758,586503.2491,CONTAMINATED
-80.302639450630238,25.73303671189915,401,3040240080010,01,BIRD ROAD CHEVRON,6690,SW,40,ST,UT,466,7193,25.73303,-80.30264,885734.5635,509267.9374,CONTAMINATED
-80.254904604179416,25.764483433696956,402,0141090230010,01,GABLES CHEVRON,3698,SW,8,ST,UT,467,6704,25.76448,-80.2549,901384.5535,520783.5209,CONTAMINATED
-80.156295386496382,25.926913606723815,403,0722160070010,06,P.P.I. NISSAN CHEVRON,16380,W,DIXIE,HWY,UT,470,7196,25.92691,-80.15629,933460,580018,CONTAMINATED
-80.31748354296505,25.808919997756412,404,3030260230010,06,CHEVRON #47629,7400,NW,36,ST,UT,472,7198,25.80892,-80.31748,880704.9807,536822.9372,CONTAMINATED
-80.164030068840546,25.691444552695344,405,2442320010050,06,"KEY BISCAYNE ISLAND STANDARD,",530, ,CRANDON,BLVD,UT,474,7200,25.69144,-80.16403,931461.5093,494415.7472,CONTAMINATED
-80.188028529316426,25.928900620332769,406,0722070130030,01,SOSA AUTO SERVICENTER,601,NE,167,ST,UT,475,7201,25.9289,-80.18803,923025.6513,580674.3364,CONTAMINATED
-80.142671165893205,25.851459780948105,407,0232100020830,01,SANGAS,2057, ,71,ST,UT,476,7202,25.85146,-80.14267,938117.1455,552621.4664,CONTAMINATED
-80.129800512337468,25.79870125312722,408,0232260010400,06,MONTERO CHEVRON #47617,340, ,23,ST,UT,480,7205,25.7987,-80.1298,942477,533473,CONTAMINATED
-80.371470097854726,25.732645744799832,409,3040180001201,01,MANNY'S STANDARD,10895,SW,40,ST,UT,484,2892,25.73264,-80.37147,863076,509012,CONTAMINATED
-80.140878849933273,25.787036102470204,410,0242030099160,06,ALTON ROAD CHEVRON,1453, ,ALTON,RD,UT,487,6583,25.78703,-80.14088,938859.5448,529209.1176,CONTAMINATED
-80.141727103004925,25.793791765218938,411,0232330120130,06,LARRY'S CHEVRON #47607,1800, ,ALTON,RD,UT,488,6370,25.79379,-80.14172,938564.4114,531662.7815,CONTAMINATED
-80.141727103004925,25.793791765218938,412,0232330120130,06,LARRY'S CHEVRON,1800, ,ALTON,RD,UT,488,6370,25.79379,-80.14172,938564.4114,531662.7815,CONTAMINATED
-80.328445533460211,25.655340672292827,413,2050150000230,06,PINECREST STATION  INC,12395,S,DIXIE,HWY,UT,489,7209,25.65534,-80.32844,877382.6173,480984.7916,CONTAMINATED
-80.285120500569448,25.70268699717575,414,3041310190841,06,SOUTH MIAMI CHEVRON,7375,SW,57,AVE,UT,490,7210,25.70268,-80.28512,891561.6103,498267.9193,CONTAMINATED
-80.245740080584056,25.941475726257977,415,3421040010591,06,ADRIANA ROMANO,2701,NW,183,ST,UT,491,7211,25.94147,-80.24574,904031.4692,585131.666,CONTAMINATED
-80.200548239836763,25.927747106674939,416,3021130073130,01,GEORGE'S CHEVRON,10,NW,167,ST,UT,493,6353,25.92774,-80.20055,918913.3834,580229.7615,CONTAMINATED
-80.200548239836763,25.927747106674939,417,3021130073130,01,GEORGE'S CHEVRON,10,NW,167,ST,UT,493,6353,25.92774,-80.20055,918913.3834,580229.7615,CONTAMINATED
-80.347742387808808,25.607246282329566,418,3350330000550,01,PERRINE CHEVRON,17501,S,DIXIE,HWY,UT,495,7214,25.60724,-80.34774,871112,463473,CONTAMINATED
-80.278601105854037,25.778190808094688,419,0141060910010,04,CAMINA CHEVRON SERVICE,5100,NW,7,ST,UT,499,7218,25.77819,-80.2786,893558.306,525722.2451,CONTAMINATED
-80.2456335790189,25.736882556911372,420,0141160420010,05,GROVE CHEVRON,3198,S,DIXIE,HWY,UT,500,7219,25.73688,-80.24563,904493.2199,510768.9869,CONTAMINATED
-80.185990955317649,25.890714021566467,421,0622300070640,01,PARACHA INC,12505,W,DIXIE,HWY,UT,501,7220,25.89071,-80.18599,923781.5073,566798.6648,CONTAMINATED
-80.305465612497841,25.866106888131565,422,0430010010160,06,49TH & 12TH CHEVRON,1190,W,49,ST,UT,502,6090,25.8661,-80.30546,884549,557629,CONTAMINATED
-80.121728404806291,25.941969689025839,423,3122110050013,01,CHEVRON #47582,17800, ,COLLINS,AVE,UT,503,7221,25.94196,-80.12173,944784.6533,585565.2176,CONTAMINATED
-80.263802179015073,25.799302079755766,424,3031290030010,05,ALI CHEVRON,2545,NW,42,AVE,UT,505,7223,25.7993,-80.2638,898385.4578,533422.3665,CONTAMINATED
-80.307363756286435,25.88402300223585,425,0420360103150,01,JULIO'S CHEVRON,1190,W,68,ST,UT,506,7224,25.88402,-80.30736,883890.4644,564137.5969,CONTAMINATED
-80.307363756286435,25.88402300223585,426,0420360103150,01,JULIO'S CHEVRON,1190,W,68,ST,UT,506,7224,25.88402,-80.30736,883890.4644,564137.5969,CONTAMINATED
-80.21574355907461,25.750718906936786,427,0141390072770,01,RAMOS AUTO SRVCS INC,1290,SW,22,ST,UT,507,7225,25.75071,-80.21574,914303.0227,515855.376,CONTAMINATED
-80.436255264842146,25.493076830880412,428,3079040053420,06,CIRCLE K #4370,29495,SW,152,AVE,UT,68,6896,25.49307,-80.43625,842119,421845,CONTAMINATED
-80.212201342009209,25.916008780665575,429,3021230220011,06,CIRCLE K #4605,15400,NW,7,AVE,UT,69,6897,25.916,-80.2122,915109,575940,CONTAMINATED
-80.229155715286979,25.809625959188363,430,0131220000840,05,PAN AMERICAN OIL CO,2001,NW,36,ST,UT,71,6899,25.80962,-80.22915,909763,537240,CONTAMINATED
-80.320332903824863,25.852786192044253,431,0430110010020,01,"OKEECHOBEE UNION, INC  DISCHARGE #2",3425,W,OKEECHOBEE,RD,UT,73,6900,25.85278,-80.32033,879685.1463,552761.8224,CONTAMINATED
-80.320332903824863,25.852786192044253,432,0430110010020,01,FLOVAL,3425,W,OKEECHOBEE,RD,UT,73,6900,25.85278,-80.32033,879685.1463,552761.8224,CONTAMINATED
-80.219611043527991,25.846472086066232,433,3031110160090,01,MACMILLAN OIL COMPANY,1300,NW,79,ST,UT,78,6905,25.84647,-80.21961,912823.6888,550650.8936,CONTAMINATED
-80.219611043527991,25.846472086066232,434,3031110160090,01,COSMO OIL CO,1300,NW,79,ST,UT,78,6905,25.84647,-80.21961,912823.6888,550650.8936,CONTAMINATED
-80.24029331294544,25.802368905507681,435,3031280110660,01,PINAR AUTO REPAIR,2850,NW,27,AVE,UT,79,6906,25.80236,-80.24029,906114,534581,CONTAMINATED
-80.494407494553869,25.520788870625232,436,3068350000170,06,REDLANDS GROCERY,26400,SW,187,AVE,UT,82,6909,25.52078,-80.4944,822898.8632,431839.6137,CONTAMINATED
-80.48006467382568,25.465723741445618,437,1078130480020,01,DION OIL CO LLC,412,S,FLAGLER,AVE,UT,83,6910,25.46572,-80.48006,827707,411845,CONTAMINATED
-80.268229345331491,25.924864363013626,438,3421170040700,02,FAST GROCERY,16601,NW,42,AVE,UT,86,6913,25.92486,-80.26823,896674.5497,579051.9964,CONTAMINATED
-80.173013489379684,25.872447619969442,439,3022320130010,01,NORTHSIDE TIRE & SERVICE,10550, ,BISCAYNE,BLVD,UT,87,1894,25.87244,-80.17301,928090,560186,CONTAMINATED
-80.316030823420178,25.884710492874468,440,0420260270010,01,"GOLA, INC. D/B/A/",6800,W,16,AVE,UT,88,6359,25.88471,-80.31603,881039.5455,564372.5315,CONTAMINATED
-80.141484694422132,25.787113639625954,441,0232340180730,01,NORTON TIRE CO INC,1454, ,ALTON,RD,UT,89,1329,25.78711,-80.14148,938660,529236,CONTAMINATED
-80.248659159693062,25.823388628635751,442,3031210200010,01,54 TRUCK STOP,3196,NW,54,ST,UT,100,6729,25.82338,-80.24866,903317.8792,542205.1476,CONTAMINATED
-80.205695099527873,25.946336173694498,443,3421010260040,01,"J.I. 441, INC. (FLOVAL OIL)",18700,NW,2,AVE,UT,101,6921,25.94633,-80.20569,917180.7906,586976.1168,CONTAMINATED
-80.141643238086644,25.794422228820341,444,0232330120170,06,AMBER FINA,1840, ,ALTON,RD,UT,104,6923,25.79442,-80.14164,938590.5128,531892.1165,CONTAMINATED
-80.143396892353366,25.794627587463435,445,0232330130090,02,AMBER DELIVERY SERVICE,1861, ,BAY,RD,UT,105,6924,25.79462,-80.14339,938013,531963,CONTAMINATED
-80.410216472539531,25.536708714807528,446,3069230000661,02,BP PRINCETON,24795,S,DIXIE,HWY,UT,106,6925,25.5367,-80.41021,850637.7766,437739.9359,CONTAMINATED
-80.45637669267154,25.488907254109446,447,3079080050101,02,EVERGLADES AMOCO,29901,S,DIXIE,HWY,UT,107,3346,25.4889,-80.45637,835488,420302,CONTAMINATED
-80.1782452883742,25.899983685338608,448,0622200000400,02,HESS STATION #09317,13505,W,DIXIE,HWY,UT,108,6926,25.89998,-80.17824,926306.9777,570183.8162,CONTAMINATED
-80.131096077013282,25.785567152042855,449,0232340080800,06,COLLINS AMOCO SERVICE STATION,1402, ,COLLINS,AVE,UT,110,6928,25.78556,-80.13109,942082.2211,528696.3164,CONTAMINATED
-80.429205629648834,25.646540778692966,450,3059150000010,01,RELIANCE AVIATION - MIAMI LLC,14532,SW,129,ST,UT,113,420,25.64654,-80.4292,844204.5399,477630.6702,CONTAMINATED
-80.162421383796044,25.699623842356054,451,2442320020010,05,KEY BISCAYNE B.P. INC./KEY GULF,38, ,CRANDON,BLVD,UT,115,6365,25.69962,-80.16242,931972.4461,497391.9841,CONTAMINATED
-80.200951117173688,25.766575660256454,452,0102040901160,05,ESCOBAR'S BP,401,SW,8,ST,UT,118,6688,25.76657,-80.20095,919137.1696,521647.9897,CONTAMINATED
-80.222820490476181,25.765926492553074,453,0141030260510,06,SUPER BP,1701,SW,8,ST,UT,121,6937,25.76592,-80.22282,911941,521369,CONTAMINATED
-80.475635822269808,25.462281046997575,454,1679190010250,01,"SUNSHINE ENERGY & INNOVATION,INC",1490,NE,1,AVE,UT,122,5920,25.46228,-80.47563,829173.1355,410599.5184,CONTAMINATED
-80.352497242472879,25.687818912858354,455,3040320090200,02,B.P. OIL COMPANY,9841,SW,88,ST,UT,123,4827,25.68781,-80.35249,869401.7972,492749.6382,CONTAMINATED
-80.31275684419694,25.685384727537404,456,3050020000531,06,DADELAND GULF (ALLEN PROPERTY),9180,S,DIXIE,HWY,UT,124,6939,25.68538,-80.31275,882494,491931,CONTAMINATED
-80.20352340256558,25.759068784148166,457,0141380011420,05,THE ROADS BP,2000,SW,3,AVE,UT,126,6941,25.75906,-80.20352,918307.0749,518914.3742,CONTAMINATED
-80.326884753773172,25.658682346117857,458,2050150000370,06,CITGO-SUNNILAND,12001,S,DIXIE,HWY,UT,129,5060,25.65868,-80.32688,877890.5865,482201.9489,CONTAMINATED
-80.320762179953064,25.671706970393629,459,2050100000191,01,106TH STREET BP CAR CARE CENTE,10601,S,DIXIE,HWY,UT,130,5072,25.6717,-80.32076,879883.103,486946.1178,CONTAMINATED
-80.310738680994788,25.615199683097927,460,3350260000140,02,RK OIL INC,16780, ,OLD CUTLER,RD,UT,131,5182,25.6152,-80.31074,883291.4955,466425.3887,CONTAMINATED
-80.273531056611276,25.795575679908492,461,3031300000010,06,NATIONAL RENT-A-CAR, , , , ,UT,132,6944,25.79557,-80.27353,895191.9075,532050.1723,CONTAMINATED
-80.24313791812412,25.867880744260415,462,3031040038320,02,BP OIL/MDTA NORTH CORRIDOR PARCEL 137,10220,NW,27,AVE,UT,135,6107,25.86788,-80.24314,905041,558387,CONTAMINATED
-80.266515134292248,25.845396321632329,463,0431080011700,01,MALOU'S MOBIL STATION,795,E,25,ST,UT,136,6947,25.84539,-80.26651,897399.4061,550171.0353,CONTAMINATED
-80.19289969694519,25.784103710488271,464,0101010801140,06,U-HAUL CENTER OF GREATER MIAMI,1000,NE,1,AVE,UT,138,6949,25.7841,-80.1929,921748,528035,CONTAMINATED
-80.16200825488508,25.925724828538137,465,0722160160290,01,ZAMAN'S 02-A15,1900,NE,163,ST,UT,142,6952,25.92572,-80.16201,931585.0852,579573.8589,CONTAMINATED
-80.16200825488508,25.925724828538137,466,0722160160290,05,ZAMAN'S,1900,NE,163,ST,UT,142,6952,25.92572,-80.16201,931585.0852,579573.8589,CONTAMINATED
-80.26081439046493,25.940792256526585,467,3421040010520,05,MOBIL SERVICE STATION,3695,NW,183,ST,UT,144,6953,25.94079,-80.26081,899079,584855,CONTAMINATED
-80.210443468355606,25.899578632036469,468,0621240150010,01,OPA LOCKA MOBIL,650, ,OPA LOCKA,BLVD,UT,148,6956,25.89957,-80.21044,915722.7767,569971.5725,CONTAMINATED
-80.282573326683007,25.709524872042529,469,0341300090510,01,SHELL OIL,1492,S,DIXIE,HWY,UT,153,5725,25.70952,-80.28257,892386.8665,500757.7511,CONTAMINATED
-80.327212747548032,25.732835228085683,470,3040220340010,06,HESS STATION #09393,8190,SW,40,ST,UT,154,6960,25.73283,-80.32721,877645.3164,509152.7086,CONTAMINATED
-80.447657735253728,25.497596871187046,471,3079050000522,06,HESS STATION #09237,28895,S,FEDERAL,HWY,UT,157,6963,25.49759,-80.44765,838351,423472,CONTAMINATED
-80.209179375257463,25.773963825091247,472,0141380033160,06,LISA SERVICE STATION,875,W,FLAGLER,ST,UT,160,6965,25.77396,-80.20918,916413,524317,CONTAMINATED
-80.231360453183726,25.772759965675387,473,0141030330770,01,FAM BAL INC,2201,W,FLAGLER,ST,UT,161,6771,25.77276,-80.23136,909115.8655,523836.2415,CONTAMINATED
-80.249898038877802,25.853446884744496,474,3031040100180,02,CORVO TEXACO INC,8701,NW,32,AVE,UT,163,4964,25.85344,-80.2499,902848,553128,CONTAMINATED
-80.213452909897342,25.841471465773594,475,3031110353940,04,RANCO OIL COMPANY,1000,NW,73,ST,UT,165,6967,25.84147,-80.21345,914859.9462,548845.3976,CONTAMINATED
-80.307779235190168,25.762742278376397,476,3040110080010,02,"ADRIAN SERVICE STATION, INC.",6900,SW,8,ST,UT,166,6968,25.76274,-80.30778,883985.8573,520055.7977,CONTAMINATED
-80.207238394406218,25.862215136765936,477,3031010071170,02,95 AT I-95,595,NW,95,ST,UT,172,5086,25.86221,-80.20724,916858.4658,556397.3745,CONTAMINATED
-80.27440797043208,25.858592527179457,478,0431050052200,01,LA CARIDAD JIMAGUA AUTO REPAIR,3995,E,4,AVE,UT,178,6748,25.85859,-80.27441,894777,554953,CONTAMINATED
-80.344117956928613,25.868936051373918,479,2230040060180,01,"LEND LEASE TRUCKS, INC.",10400,NW,SOUTH RIVER,DR,UT,180,1701,25.86893,-80.34412,871833.5889,558591.9478,CONTAMINATED
-80.20097997195893,25.765973315180428,480,0102060001010,02,PATTERSON FINA,400,SW,8,ST,UT,182,6977,25.76597,-80.20098,919129,521429,CONTAMINATED
-80.21970533519179,25.750703387471717,481,0141390072400,01,FARM STORE #162,1590, ,CORAL,WAY,UT,184,6979,25.7507,-80.2197,912999,515842,CONTAMINATED
-80.347321922356926,25.614265988123357,482,3050280000521,06,VICTOR'S AUTO SALES (CHECKERS),16740,S,FEDERAL,HWY,UT,191,6986,25.61426,-80.34732,871238,466025,CONTAMINATED
-80.348662613002716,25.6020612336699,483,3350320070190,06,UNION 76 #702,9700,E,INDIGO,ST,UT,192,1869,25.60206,-80.34866,870818,461587,CONTAMINATED
-80.477730230879999,25.484244905171249,484,1078120070810,01,"J & S HOSEIN ENTERPRISES, INC.",1466,N,KROME,AVE,UT,193,6987,25.48424,-80.47773,828450.8117,418579.3223,CONTAMINATED
-80.474736603280505,25.46215809177361,485,1679190010241,02,"AMERICANOW, INC.",1485,NE,1,AVE,UT,194,6988,25.46215,-80.47473,829470,410556,CONTAMINATED
-80.326935686453155,25.825726409134944,486,3530220040010,02,"B.V. OIL COMPANY, INC.",7950,NW,58,ST,UT,197,6991,25.82572,-80.32693,877564.0296,542915.4122,CONTAMINATED
-80.325047265130877,25.820483511992471,487,3530220000031,02,"79TH ONE STOP, CORP",7890,NW,52,ST,UT,199,6993,25.82048,-80.32504,878195,541013,CONTAMINATED
-80.325047265130877,25.820483511992471,488,3530220000031,01,"79TH ONE STOP, CORP",7890,NW,52,ST,UT,199,6993,25.82048,-80.32504,878195,541013,CONTAMINATED
-80.205206522014507,25.956463174755854,489,3421010121190,04,NORMAN'S SERVICE CENTER,19701,NW,2,AVE,UT,200,6994,25.95646,-80.2052,917319,590658,CONTAMINATED
-80.233702586606569,25.859706745809312,490,3031030320070,02,RX7 SHOP,9345,NW,22,AVE,UT,202,6995,25.8597,-80.2337,908161,555434,CONTAMINATED
-80.184749539290536,25.892331202049149,491,0622300040010,06,MIAMI GAS,12701,W,DIXIE,HWY,UT,204,6997,25.89233,-80.18475,924186,567389,CONTAMINATED
-80.204828424704687,25.949324427576467,492,3421010040880,06,WARREN HENRY MOTORS INC,19001,NW,2,AVE,UT,205,6998,25.94932,-80.20483,917459,588064,CONTAMINATED
-80.225071349676227,25.772571875189541,493,0141030140130,01,1800 FLAGLER VALERO,1800,W,FLAGLER,ST,UT,206,5697,25.77257,-80.22507,911186,523780,CONTAMINATED
-80.314930963017247,25.860590634886726,494,0430020900020,01,"JAS OIL, INC.",4250,W,16,AVE,UT,210,7001,25.86059,-80.31493,881446.906,555607.6868,CONTAMINATED
-80.314930963017247,25.860590634886726,495,0430020900020,01,WESTLAND SHELL,4250,W,16,AVE,UT,210,7001,25.86059,-80.31493,881446.906,555607.6868,CONTAMINATED
-80.399856492523625,25.507363830980793,496,3069350000072,01,"SRS SERVICE, INC",12701,SW,280,ST,UT,1029,7605,25.50736,-80.39985,854102,427090,CONTAMINATED
-80.224243084119664,25.824276979294321,497,0131220520330,01,COLEMANS SERVICE STATION,5329,NW,17,AVE,UT,1031,7607,25.82427,-80.22424,911347.8367,542574.6618,CONTAMINATED
-80.164249205667574,25.690397106040098,498,2452050010010,02,AMOCO KEY BISCAYNE,580, ,CRANDON,BLVD,UT,1032,7608,25.69039,-80.16425,931391.7497,494034.5816,CONTAMINATED
-80.195382027739456,25.785276418437206,499,0131360590010,06,"GREYHOUND LINES, INC.",51,NW,11,ST,UT,1035,903,25.78527,-80.19538,920928.539,528456.2433,CONTAMINATED
-80.274295435781497,25.795011153747751,500,3031300000010,05,AVIS RENT A CAR, , , , ,UT,1036,7611,25.79501,-80.27429,894941.5327,531843.6008,CONTAMINATED
-80.180638935686986,25.900014243938045,501,0622190070130,04,BROTHERS SERVICE STATION,905, ,OPA LOCKA,BLVD,UT,1044,7613,25.90001,-80.18064,925520,570190,CONTAMINATED
-80.166652951840817,25.889484580479955,502,0622290460010,01,123TH STREET STATION,1595,NE,123,ST,UT,1049,7615,25.88948,-80.16665,930142.19,566391.7078,CONTAMINATED
-80.222272486711802,25.796254922205069,503,0131260210210,05,"A-1 BUS LINES, INC",1610,NW,21,TER,UT,1051,7616,25.79625,-80.22227,912056.2741,532393.4006,CONTAMINATED
-80.206421083804528,25.934893875822574,504,3421120170040,02,"RYDER TRUCK RENTAL, INC. (0352",280,NW,175,ST,UT,1053,1725,25.93489,-80.20642,916967.4184,582815.6906,CONTAMINATED
-80.190168249847886,25.947320091080631,505,3022060000128,01,SOUTHEAST FROZEN FOODS,18770,NE,6,AVE,UT,1056,7617,25.94732,-80.19017,922281,587365,CONTAMINATED
-80.234697843584584,25.868064842352641,506,3031030140550,01,GITMO AMERICAN II,2200,NW,103,ST,UT,1058,3453,25.86806,-80.2347,907816,558470,CONTAMINATED
-80.224908221010537,25.826898458605509,507,0131220521550,01,"5600, INC.",5600,NW,17,AVE,UT,1064,7620,25.82689,-80.22491,911123.4202,543526.1946,CONTAMINATED
-80.267308352976343,25.784889017339932,508,0131320350010,02,MDAD-LOCATION Q (AREA 1), , , , ,UT,1069,9420,25.78488,-80.26731,897260.9955,528177.306,CONTAMINATED
-80.267300848450461,25.784922032303822,509,0131320350010,02,MDAD-LOCATION Q (AREA 1), , , , ,UT,1069,9420,25.78492,-80.2673,897263.3982,528189.3196,CONTAMINATED
-80.267060368550574,25.784844799469369,510,0131320350010,02,MDAD-LOCATION Q (AREA 1), , , , ,UT,1069,9420,25.78484,-80.26706,897342.6875,528161.6884,CONTAMINATED
-80.266900952621938,25.785833930349302,511,0131320350010,02,MDAD-LOCATION Q (AREA 1), , , , ,UT,1069,9420,25.78583,-80.2669,897393.1443,528521.4936,CONTAMINATED
-80.164266466795766,25.690860576024249,512,2442320010060,01,KEY BISCAYNE STATION,560, ,CRANDON,BLVD,UT,1071,7622,25.69086,-80.16426,931385,494203,CONTAMINATED
-80.274927800334183,25.858617133955633,513,0431060040070,01,"DULUC AUTO REPAIR, INC.",3950,E,4,AVE,UT,1078,10245,25.85861,-80.27493,894606,554961,CONTAMINATED
-80.189355179294338,25.775783390942347,514,0101100302010,06,AVIS RENT A CAR SYSTEM INC,255,NE,1,ST,UT,1079,7629,25.77578,-80.18935,922933,525018,CONTAMINATED
-80.212995003562725,25.847240045757339,515,3031110080160,05,10 & 79 QUICK STOP,997,NW,79,ST,UT,1082,7632,25.84724,-80.21299,914998,550943,CONTAMINATED
-80.240821454060523,25.817814122981378,516,3031210230580,02,4700 CORP.,4700,NW,27,AVE,UT,1084,7633,25.81781,-80.24082,905907.8456,540193.8073,CONTAMINATED
-80.226103894823382,25.875527466014354,517,3021350010010,01,DAVID AUTO REPAIR,11041,NW,17,AVE,UT,1091,6673,25.87552,-80.2261,910626,561199,CONTAMINATED
-80.260786109703162,25.849806620381493,518,0431080018650,01,"MACMILLAN OIL CO OF FLA, INC",2955,E,11,AVE,UT,1092,7639,25.8498,-80.26078,899274.6412,551784.5892,CONTAMINATED
-80.238245575407504,25.757520256284671,519,0141100021640,01,MIAMI CAR CENTER,1601,SW,27,AVE,UT,1093,7640,25.75752,-80.23824,906882,518284,CONTAMINATED
-80.24280887421871,25.808748517308743,520,0131280320010,01,BILL SEIDEL'S IMPORTS,2940,NW,36,ST,UT,1094,945,25.80874,-80.24281,905273,536895,CONTAMINATED
-80.335880262941089,25.702612577073928,521,3040280000121,05,"PHICO & SONS, INC",8781, ,SUNSET,DR,UT,1100,7644,25.70261,-80.33588,874847.1927,498153.6304,CONTAMINATED
-80.223365823549187,25.789505248539218,522,0131340150340,02,J. MOBIL INC.,1550,NW,17,AVE,UT,1101,6730,25.7895,-80.22336,911711,529938,CONTAMINATED
-80.27439881659933,25.860091931409215,523,0431050110040,02,TACC UNION SERVICE,4105,E,4,AVE,UT,1107,7648,25.86009,-80.2744,894777,555498,CONTAMINATED
-80.144603257016399,25.887931119904525,524,1322270000020,04,BAY HARBOR CITGO,1501, ,BROAD,CSWY,UT,833,7470,25.88793,-80.1446,937395.3497,565873.7153,CONTAMINATED
-80.121472663428051,25.945892074435836,525,3122020030202,01,"DAWN'S BIG ""T"" SERVICE, INC.",18300, ,COLLINS,AVE,UT,841,4129,25.94589,-80.12147,944859.1342,586991.4868,CONTAMINATED
-80.121472663428051,25.945892074435836,526,3122020030202,05,"DAWN'S BIG ""T"" SERVICE, INC.",18300, ,COLLINS,AVE,UT,841,4129,25.94589,-80.12147,944859.1342,586991.4868,CONTAMINATED
-80.313652368415461,25.763026880606784,527,0140020051860,01,TROPICAL STATION,7291,SW,8,ST,UT,842,5172,25.76302,-80.31365,882052.3413,520149.1316,CONTAMINATED
-80.415628666717822,25.714225827027004,528,3049270100040,02,MOBIL OIL CORP,13700,SW,56,ST,UT,847,7478,25.71422,-80.41563,848568.5659,502250.4088,CONTAMINATED
-80.267243626665163,25.896329551600576,529,0821290000100,06,LEONCIO ARAUX MOBIL (TANK FARM AREA),4190,NW,135,ST,UT,853,7483,25.89632,-80.26724,897056.4946,568682.2734,CONTAMINATED
-80.374834178999265,25.628172755876992,530,3050190015200,12,MOBIL OIL 02-AK9,11201,SW,152,ST,UT,855,7485,25.62817,-80.37483,862148.0846,471035.7097,CLOSED WITH RESTRICTIONS
-80.337596484409943,25.645692558275456,531,3050160450020,05,MOBIL AT THE FALLS,8890,SW,136,ST,UT,861,7489,25.64569,-80.33759,874385.6915,477462.9595,CONTAMINATED
-80.196402280340251,25.824932850235832,532,0131240130260,04,ORTEGA MOBIL SERVICE,5390,N,MIAMI,AVE,UT,864,7491,25.82493,-80.1964,920504.8012,542868.0396,CONTAMINATED
-80.334907780052177,25.761619361256027,533,3040100250010,01,LIBERTY PETROLEUM,8590,SW,8,ST,UT,868,4986,25.76161,-80.33491,875059.3272,519601.6948,CONTAMINATED
-80.264552910081164,25.782775022954336,534,0131320090010,01,AMERICA'S BEST CAR,1100,NW,LE JEUNE,RD,UT,869,7493,25.78277,-80.26455,898172,527414,CONTAMINATED
-80.250161892941364,25.846244610694146,535,3031090270260,05,"HERNSKI, INC. / MOBIL",3201,NW,79,ST,UT,872,7495,25.84624,-80.25016,902776.1637,550509.7132,CONTAMINATED
-80.199411965325439,25.817945370605713,536,0131240161240,01,"M.V.C. ENTERPRISES, INC",4615,NW,2,AVE,UT,874,7497,25.81794,-80.19941,919530.2064,540322.2718,CONTAMINATED
-80.199411965325439,25.817945370605713,537,0131240161240,01,"M.V.C. ENTERPRISES, INC",4615,NW,2,AVE,UT,874,7497,25.81794,-80.19941,919530.2064,540322.2718,CONTAMINATED
-80.200086834564104,25.927739867115239,538,3021130073380,06,GLOWLAND CORP.,10,NE,167,ST,UT,876,7499,25.92774,-80.20008,919065.0499,580228.0556,CONTAMINATED
-80.167417161229437,25.878693718312693,539,3022320040150,01,R.N.H. CORP. D/B/A,11101, ,BISCAYNE,BLVD,UT,877,6814,25.87869,-80.16741,929915.8175,562467.9194,CONTAMINATED
-80.3069426754886,25.854748312704761,540,0430110320010,01,ARBA SERVICE STATION INC,3600,W,12,AVE,UT,880,3215,25.85474,-80.30694,884085.0709,553497.9884,CONTAMINATED
-80.3069426754886,25.854748312704761,541,0430110320010,06,ARBA SERVICE STATION INC,3600,W,12,AVE,UT,880,3215,25.85474,-80.30694,884085.0709,553497.9884,CONTAMINATED
-80.3069426754886,25.854748312704761,542,0430110320010,06,ARBA SERVICE STATION INC,3600,W,12,AVE,UT,880,3215,25.85474,-80.30694,884085.0709,553497.9884,CONTAMINATED
-80.246617183949368,25.750483297434752,543,0141090120032,04,CORAL WAY MOBIL,3201,SW,22,ST,UT,884,7504,25.75048,-80.24661,904141.1864,515710.4938,CONTAMINATED
-80.273407033406528,25.771210225791393,544,0141060140090,04,GENESIS FINA,4790,W,FLAGLER,ST,UT,887,7506,25.77121,-80.2734,895281.5678,523194.4587,CONTAMINATED
-80.221748401490231,25.780293533631415,545,0131350820010,01,FORMER MOBIL ORANGE BOWL/WALGREENS,1699,NW,7,ST,UT,889,6693,25.78029,-80.22175,912263,526593,CONTAMINATED
-80.210385585410251,25.868942500792425,546,3031020120010,06,FLORIDA MOBIL CORP.,10260,NW,7,AVE,UT,891,7510,25.86894,-80.21038,915808.8039,558836.3364,CONTAMINATED
-80.210385585410251,25.868942500792425,547,3031020120010,06,SUNOCO STATION,10260,NW,7,AVE,UT,891,7510,25.86894,-80.21038,915808.8039,558836.3364,CONTAMINATED
